From Date,PM10,PM2.5,RH,WS,WD,Temp
26-10-2023 21:00,329.75,149.75,49.75,0.3,182,
26-10-2023 22:00,411.5,182,49.75,0.3,203.25,
26-10-2023 23:00,365.25,165.5,51,0.3,210,
27-10-2023 00:00,300.75,143.25,54.25,0.3,249,
27-10-2023 01:00,313.5,145,56.5,0.3,306.75,
27-10-2023 02:00,272.75,137.75,57.75,0.3,156,
27-10-2023 03:00,210,106,61,0.3,249.25,
27-10-2023 04:00,180.25,99.75,61.5,0.3,211.75,
27-10-2023 05:00,175.5,93.75,64,0.3,189,
27-10-2023 06:00,207.75,101.5,64.25,0.3,169.25,
27-10-2023 07:00,198.5,91,57.25,0.3,190,
27-10-2023 08:00,218.25,90.75,41.5,0.3,129,
27-10-2023 09:00,201.25,81.25,35.75,0.3,109.75,
27-10-2023 10:00,139,49.75,31,0.75,97.75,
27-10-2023 11:00,108,34.25,26.75,1.05,118,
27-10-2023 12:00,95,31.25,24.5,2.02,92.75,
27-10-2023 13:00,90,19.5,23.75,1.48,112,
27-10-2023 14:00,81,18.75,23,1.62,145,
27-10-2023 15:00,71.5,22.5,23.5,1.52,133.25,
27-10-2023 16:00,72,26.25,23.75,0.88,100.75,
27-10-2023 17:00,83.5,26.25,27.25,0.45,73.75,
27-10-2023 18:00,129,41.25,34.75,0.3,83.25,
27-10-2023 19:00,241.67,76.67,40.75,0.3,121.75,
27-10-2023 20:00,279.25,97.75,41.25,0.3,55,
27-10-2023 21:00,223.75,89.25,39.75,0.3,91.25,
27-10-2023 22:00,178,67,43.75,0.3,117.25,
27-10-2023 23:00,161.5,66.5,44.25,0.3,107.25,
28-10-2023 00:00,134.75,53,44.75,0.3,105.5,
28-10-2023 01:00,113.75,42,45.25,0.32,113.25,
28-10-2023 02:00,89.25,37,49.75,0.3,131.5,
28-10-2023 03:00,102,44.25,55.25,0.3,168.5,
28-10-2023 04:00,136.25,55.5,62,0.3,168,
28-10-2023 05:00,137.5,55.25,65.75,0.3,167.75,
28-10-2023 06:00,157.5,70.5,70.5,0.3,127.75,
28-10-2023 07:00,174.5,82.25,61.75,0.3,257.25,
28-10-2023 08:00,224.5,92,46.75,0.3,158.75,
28-10-2023 09:00,214.5,75.75,37,0.3,169.75,
28-10-2023 10:00,144.75,52.5,32,0.55,151.75,
28-10-2023 11:00,112.5,46.75,26.25,0.73,136.5,
28-10-2023 12:00,123.75,40,24.5,1.35,106.75,
28-10-2023 13:00,196.75,30.5,24.25,1.43,123.75,
28-10-2023 14:00,105.25,29.25,23.75,1.23,114.75,
28-10-2023 15:00,86.75,30.25,24,1,140,
28-10-2023 16:00,94,31.5,26,1.18,97,
28-10-2023 17:00,108.5,35.5,29.75,0.65,95,
28-10-2023 18:00,168.75,54.75,35.5,0.3,86.25,
28-10-2023 19:00,264.5,85.25,38.5,0.35,140.25,
28-10-2023 20:00,250.5,78.75,45,0.3,108,
28-10-2023 21:00,290,105.75,48.75,0.3,151.75,
28-10-2023 22:00,305.5,116.75,50.75,0.3,175.5,
28-10-2023 23:00,301.25,118.75,59.25,0.3,237.75,
29-10-2023 00:00,318.5,135.25,64.25,0.3,264.25,
29-10-2023 01:00,429.25,175.75,63.75,0.3,61,
29-10-2023 02:00,437.75,221,67.75,0.3,212.75,
29-10-2023 03:00,390.5,202,68.75,0.3,178.75,
29-10-2023 04:00,347.25,156.25,71.5,0.3,165,
29-10-2023 05:00,266,128.5,69.25,0.3,153,
29-10-2023 06:00,213.5,105.75,64.25,0.3,148,
29-10-2023 07:00,235,106.75,57.5,0.3,171.75,
29-10-2023 08:00,246.25,105.25,43.75,0.3,162.75,
29-10-2023 09:00,191.5,78.5,34.5,0.3,177.5,
29-10-2023 10:00,139,58,30.25,0.52,151.75,
29-10-2023 11:00,130,56,28.75,1.02,165,
29-10-2023 12:00,125.5,54.5,27.5,1.93,116.25,
29-10-2023 13:00,105.75,39.75,26,1.97,108.25,
29-10-2023 14:00,84.5,35.75,26.25,1.27,112.25,
29-10-2023 15:00,79.75,35.5,26.5,1.28,102.75,
29-10-2023 16:00,87.75,35,27.5,1.38,95.25,
29-10-2023 17:00,94.5,30,30.5,0.77,88,
29-10-2023 18:00,133,39.25,36.75,0.55,124.25,
29-10-2023 19:00,196.5,66.25,44.75,0.5,144.5,
29-10-2023 20:00,243,93.25,49.75,0.5,139.25,
29-10-2023 21:00,253.75,109,55.5,0.45,111.25,
29-10-2023 22:00,300.5,138.5,60.75,0.33,155,
29-10-2023 23:00,342,145.5,62.5,0.3,174,
30-10-2023 00:00,321.75,137.25,63,0.3,168,
30-10-2023 01:00,269.75,113.25,62.75,0.3,157,
30-10-2023 02:00,231,98.5,59.75,0.3,144.5,
30-10-2023 03:00,201,91.5,62.5,0.3,167.25,
30-10-2023 04:00,204,100.25,66.75,0.3,144,
30-10-2023 05:00,180.5,95.5,70.5,0.3,144,
30-10-2023 06:00,172,105.25,75.25,0.3,160,
30-10-2023 07:00,214.25,132.5,65.5,0.3,83,
30-10-2023 08:00,245.5,128,43.5,0.3,125.5,
30-10-2023 09:00,180.25,88.25,40.75,0.4,138.5,
30-10-2023 10:00,178.5,70.25,36.75,1.35,139,
30-10-2023 11:00,119.25,49,36.25,1.32,130.75,
30-10-2023 12:00,96.25,45.25,33.5,1.35,126,
30-10-2023 13:00,88.5,43,33.5,1.27,129.75,
30-10-2023 14:00,90.25,43.75,33.75,1.43,121.25,
30-10-2023 15:00,94.25,46,33,1.25,106.75,
30-10-2023 16:00,103.25,43.5,33.75,1.4,126,
30-10-2023 17:00,112,41.75,39,0.68,142.5,
30-10-2023 18:00,155.5,64.5,44.5,0.45,153.25,
30-10-2023 19:00,186.25,78.5,47.5,0.52,155,
30-10-2023 20:00,190.25,73.75,50,0.3,169,
30-10-2023 21:00,213,84,54,0.3,157.25,
30-10-2023 22:00,222.5,90.5,55.75,0.3,141.5,
30-10-2023 23:00,240,103,61.25,0.3,129.5,
31-10-2023 00:00,308.75,136.5,63.75,0.3,130,
31-10-2023 01:00,265.25,131.25,63.5,0.3,126.25,
31-10-2023 02:00,179,106,55.25,0.35,118,
31-10-2023 03:00,142.75,92.5,59,0.3,104,
31-10-2023 04:00,142.5,97.5,59,0.3,108.5,
31-10-2023 05:00,141.5,96.5,58.25,0.3,109.5,
31-10-2023 06:00,138.25,91,62.5,0.3,97.5,
31-10-2023 07:00,159.25,98.5,60.5,0.3,136.25,
31-10-2023 08:00,185.75,102.75,51.25,0.38,133,
31-10-2023 09:00,189.75,98,45,0.38,154.25,
31-10-2023 10:00,168.5,76.25,38.75,1.5,122.5,
31-10-2023 11:00,118.25,46,36,1.55,129.25,
31-10-2023 12:00,125.75,59,32.25,1.9,108.5,
31-10-2023 13:00,121,104.75,30,2.45,92.5,
31-10-2023 14:00,95.25,87.5,29.25,1.98,119.75,
31-10-2023 15:00,80.25,50.75,31.25,1.68,108,
31-10-2023 16:00,83,38.25,33.5,1.2,115.25,
31-10-2023 17:00,106,52.25,38,0.65,138.75,
31-10-2023 18:00,141.25,71,46,0.42,156,
31-10-2023 19:00,188,92.25,49.5,0.3,146.25,
31-10-2023 20:00,242.75,105.5,52,0.3,128,
31-10-2023 21:00,274.25,114.25,52.75,0.3,143.75,
31-10-2023 22:00,253.75,112,52.75,0.3,157.25,
31-10-2023 23:00,334,121,51,0.3,160,
01-11-2023 00:00,295.25,108,53.25,0.3,145,
01-11-2023 01:00,259.75,113,60,0.3,180,
01-11-2023 02:00,197.75,103.25,64.5,0.3,155.25,
01-11-2023 03:00,197.75,108,63.75,0.3,91.5,
01-11-2023 04:00,166.25,97.25,64,0.3,98.5,
01-11-2023 05:00,126.75,83.25,64.25,0.3,92.75,
01-11-2023 06:00,146,81.5,63.25,0.3,103.25,
01-11-2023 07:00,141.25,78.5,60.5,0.3,121.5,
01-11-2023 08:00,170,95,52.75,0.3,117.25,
01-11-2023 09:00,191.75,104.75,48,0.47,146.25,
01-11-2023 10:00,182,102.25,44.75,0.4,195.5,
01-11-2023 11:00,140,83.5,39.5,0.7,127.25,
01-11-2023 12:00,119,68,37.25,1.4,119.5,
01-11-2023 13:00,108.5,61,35.75,1.15,111.25,
01-11-2023 14:00,103.75,55.5,33.25,1.57,99.5,
01-11-2023 15:00,103,49.5,33.75,1.48,104.5,
01-11-2023 16:00,104.5,54,36.25,0.72,96.75,
01-11-2023 17:00,116,58.5,37.5,0.35,84.25,
01-11-2023 18:00,154.75,77,40.5,0.35,91.5,
01-11-2023 19:00,219.75,97,46.25,0.8,105.5,
01-11-2023 20:00,277,127,57.25,0.8,79.75,
01-11-2023 21:00,321.25,163,60.75,0.8,159.75,
01-11-2023 22:00,261.5,139.75,65.5,0.3,158.5,
01-11-2023 23:00,286.75,153.75,67.75,0.3,196.5,
02-11-2023 00:00,300.5,161,67.75,0.3,189,
02-11-2023 01:00,267.25,160.5,70.25,0.35,205.25,
02-11-2023 02:00,273.25,169.25,68.75,0.3,221.5,
02-11-2023 03:00,238,162.75,69.25,0.3,182.25,
02-11-2023 04:00,189.5,129.5,73.5,0.3,192.5,
02-11-2023 05:00,177.75,123.75,72.75,0.3,113.25,
02-11-2023 06:00,169.5,123.5,69.75,0.3,149,
02-11-2023 07:00,164.25,109.25,66,0.3,164.5,
02-11-2023 08:00,195.5,115.5,51.75,0.3,121.5,
02-11-2023 09:00,203,107,44.75,0.4,115.75,
02-11-2023 10:00,157.75,83.5,38.25,0.52,128.75,
02-11-2023 11:00,123.5,71.25,33.25,1.35,99.75,
02-11-2023 12:00,100,56.75,30,1.5,98.25,
02-11-2023 13:00,87.75,54.25,29.5,1.42,114,
02-11-2023 14:00,88.5,46.75,29,1.65,98,
02-11-2023 15:00,93,39.25,28.5,1.77,86.25,
02-11-2023 16:00,94.5,37.25,28.75,1.2,87.75,
02-11-2023 17:00,103.75,40,31.75,0.77,95.5,
02-11-2023 18:00,134.75,51.75,37.75,0.3,42.25,
02-11-2023 19:00,198.25,76.5,42.75,0.3,62,
02-11-2023 20:00,233.25,100.25,45.25,0.3,41,
02-11-2023 21:00,226.25,108.75,49.5,0.3,184.75,
02-11-2023 22:00,238.25,122.5,51.25,0.3,97.25,
02-11-2023 23:00,209,112.75,51.75,0.3,107.75,
03-11-2023 00:00,208.25,89.5,53.75,0.3,310.75,
03-11-2023 01:00,215,94.5,55.5,0.3,192.75,
03-11-2023 02:00,227.25,95,61,0.3,277,
03-11-2023 03:00,193.5,91.25,62.25,0.3,306,
03-11-2023 04:00,217.5,90,64.25,0.3,205.25,
03-11-2023 05:00,190,93.75,68.25,0.3,150.25,
03-11-2023 06:00,175.25,97.25,68.5,0.3,91.75,
03-11-2023 07:00,171.5,96.5,56.5,0.3,107,
03-11-2023 08:00,175.5,91.5,49.75,0.32,147.25,
03-11-2023 09:00,215,110.25,45.25,0.4,114,
03-11-2023 10:00,170,86.25,39.5,0.5,124.25,
03-11-2023 11:00,139,68.25,39.25,1.15,104.75,
03-11-2023 12:00,100,49.25,32,1.38,110.75,
03-11-2023 13:00,92,47.75,26.75,1.6,106.25,
03-11-2023 14:00,68.75,32,26.75,1.38,111.25,
03-11-2023 15:00,71.75,32.25,28,1.5,105.75,
03-11-2023 16:00,78.5,35.5,28,0.95,92.5,
03-11-2023 17:00,103,44.25,30.5,0.52,94.75,
03-11-2023 18:00,167.25,64,37.75,0.3,77,
03-11-2023 19:00,264.25,113.25,40.25,0.3,146,
03-11-2023 20:00,286.75,121,44.25,0.3,114,
03-11-2023 21:00,314.75,129.75,48.25,0.3,157.75,
03-11-2023 22:00,319.5,131,54.25,0.3,124.75,
03-11-2023 23:00,402,159.25,57.5,0.3,314.25,
04-11-2023 00:00,311.75,138.5,60.5,0.3,156.75,
04-11-2023 01:00,247.5,114,60.25,0.3,266.5,
04-11-2023 02:00,212.25,96.25,63.25,0.3,274.75,
04-11-2023 03:00,188.75,85.25,64.25,0.3,244,
04-11-2023 04:00,190.25,81,68,0.3,244,
04-11-2023 05:00,224.5,94.75,70,0.3,202.25,
04-11-2023 06:00,221.75,103,68,0.3,171.5,
04-11-2023 07:00,248.75,134,62,0.3,171.25,
04-11-2023 08:00,359.25,191.25,51,0.3,146.75,
04-11-2023 09:00,304.5,151,43,0.48,170.75,
04-11-2023 10:00,202,98,39,0.77,144.75,
04-11-2023 11:00,139,62.25,34.5,0.62,174.75,
04-11-2023 12:00,99.75,50.5,31.5,0.85,169,
04-11-2023 13:00,90,40,28.25,0.9,121,
04-11-2023 14:00,84,41,29,0.95,129.25,
04-11-2023 15:00,86.5,43.75,28.25,1.07,87,
04-11-2023 16:00,94.5,50,29,0.6,101.75,
04-11-2023 17:00,108.25,48,32.75,0.33,113.75,
04-11-2023 18:00,171.75,68.5,39.75,0.3,131.5,
04-11-2023 19:00,271.5,102.5,44.25,0.3,145.25,
04-11-2023 20:00,358,139.25,47.5,0.3,158.25,
04-11-2023 21:00,434.25,142.5,51.75,0.3,176,
04-11-2023 22:00,445,96.75,56.75,0.3,91.75,
04-11-2023 23:00,533.75,231.75,60.75,0.3,121.75,
05-11-2023 00:00,486.75,226.5,65.5,0.3,87,
05-11-2023 01:00,466,230.25,68.5,0.3,74.75,
05-11-2023 02:00,468.25,234.5,70.75,0.3,201.25,
05-11-2023 03:00,464.75,262.5,73.5,0.3,135,
05-11-2023 04:00,441.75,265.25,75,0.3,188.5,
05-11-2023 05:00,366.75,186.25,75.25,0.3,147.25,
05-11-2023 06:00,302.75,147.25,63.75,0.3,108.5,
05-11-2023 07:00,261.75,127.5,58.75,0.3,147.75,
05-11-2023 08:00,243.75,129.25,45.25,0.33,149.25,
05-11-2023 09:00,244,130,40.5,0.75,156.75,
05-11-2023 10:00,253.25,110.5,35,1.47,151.25,
05-11-2023 11:00,130.75,53,33.75,1.48,148,
05-11-2023 12:00,110,55,32,1.18,143.75,
05-11-2023 13:00,105.75,52.75,30.25,0.5,148.5,
05-11-2023 14:00,109,54,30.75,1.1,105.25,
05-11-2023 15:00,103.25,49.75,32.25,0.55,126.25,
05-11-2023 16:00,105,48.75,33.25,0.5,120.5,
05-11-2023 17:00,125,62.25,35.25,0.43,121.5,
05-11-2023 18:00,197,88,41.75,0.3,129.25,
05-11-2023 19:00,261,117.5,45.25,0.3,149.25,
05-11-2023 20:00,258.75,115.75,47.75,0.3,157.75,
05-11-2023 21:00,247.25,117.5,49,0.3,160,
05-11-2023 22:00,293,136.5,55.25,0.3,211,
05-11-2023 23:00,378.25,172,60.25,0.3,158.75,
06-11-2023 00:00,316,162,57,0.3,141.5,
06-11-2023 01:00,248.75,124,61.25,0.3,182.75,
06-11-2023 02:00,237.5,124.75,61.25,0.3,150.25,
06-11-2023 03:00,225.75,111.75,56.25,0.3,113.25,
06-11-2023 04:00,167.5,92.5,59.75,0.3,122,
06-11-2023 05:00,148.25,90.25,56.5,0.3,153,
06-11-2023 06:00,186.25,91.25,63,0.3,183.5,
06-11-2023 07:00,236.75,112.75,62.75,0.3,138.75,
06-11-2023 08:00,304,148.25,53.75,0.35,143.75,
06-11-2023 09:00,292.5,130,40,0.98,156.75,
06-11-2023 10:00,164.75,65.5,33.75,1.43,165.25,
06-11-2023 11:00,103.5,44.25,30.25,1.2,165.25,
06-11-2023 12:00,109,47.25,28.5,1.38,156.75,
06-11-2023 13:00,103.25,44.25,28.5,1.4,144.25,
06-11-2023 14:00,103,42.25,28,0.75,163.5,
06-11-2023 15:00,101,44.75,28.75,0.73,112.75,
06-11-2023 16:00,105.75,50.5,30.5,0.7,130.5,
06-11-2023 17:00,122.5,55.5,35.25,0.3,129.75,
06-11-2023 18:00,190.5,78,40.75,0.3,145.5,
06-11-2023 19:00,309.5,123.5,44.5,0.35,175.5,
06-11-2023 20:00,366.25,157,48.25,0.4,192,
06-11-2023 21:00,380.25,172.5,50.75,0.4,140.25,
06-11-2023 22:00,386.5,163.5,50.75,0.4,136.5,
06-11-2023 23:00,298.75,130,55.5,0.4,140,
07-11-2023 00:00,278.25,130.5,58.5,0.4,156.5,
07-11-2023 01:00,327.25,137.75,51.75,0.4,168.75,
07-11-2023 02:00,250,95.75,52,0.4,162.75,
07-11-2023 03:00,169.25,77.25,56,0.4,97,
07-11-2023 04:00,143,70.5,60.75,0.4,121,
07-11-2023 05:00,150.5,78.75,68,0.4,121,
07-11-2023 06:00,211.25,110.75,70.5,0.4,157.25,
07-11-2023 07:00,352.5,191,68,0.4,187.5,
07-11-2023 08:00,448,253.5,56.5,0.4,81.75,
07-11-2023 09:00,464.5,257,46.75,0.4,140.25,
07-11-2023 10:00,330.75,164.75,39.25,0.55,173.5,
07-11-2023 11:00,193,79.5,34.5,0.57,182.75,
07-11-2023 12:00,133,59.5,31.25,0.68,176,
07-11-2023 13:00,128.25,55.75,30.5,0.75,142,
07-11-2023 14:00,116.75,50.5,30.25,0.97,107.75,
07-11-2023 15:00,123,55.5,31,0.52,136.5,
07-11-2023 16:00,120.75,57.75,33.5,0.62,90.75,
07-11-2023 17:00,142,63.25,37.25,0.55,108.5,
07-11-2023 18:00,193.75,80.75,43,0.4,148.5,
07-11-2023 19:00,280.5,115.25,47.25,0.4,209.25,
07-11-2023 20:00,343.25,149.5,52,0.4,163.25,
07-11-2023 21:00,367.25,167.25,57,0.4,109.75,
07-11-2023 22:00,459.75,224,63.25,0.38,120,
07-11-2023 23:00,499.75,253,67.5,0.3,120,
08-11-2023 00:00,550.25,256.5,70.25,0.3,160,
08-11-2023 01:00,445.5,216.75,74,0.3,149,
08-11-2023 02:00,363.75,198.25,78,0.3,155,
08-11-2023 03:00,329.5,184.5,75.5,0.3,176.75,
08-11-2023 04:00,287,161.75,74,0.3,159,
08-11-2023 05:00,248.5,142,76.5,0.3,156,
08-11-2023 06:00,261.75,140.5,78.75,0.3,144.75,
08-11-2023 07:00,291,153.75,74.25,0.3,37.25,
08-11-2023 08:00,349,174,57.5,0.35,100,
08-11-2023 09:00,309.75,141,44.75,0.52,136.25,
08-11-2023 10:00,213.5,87.25,40.5,0.78,165.5,
08-11-2023 11:00,141.75,60.5,36.5,0.6,159.25,
08-11-2023 12:00,134.5,58,33.5,0.78,152.5,
08-11-2023 13:00,122.75,56,32.25,0.7,173.75,
08-11-2023 14:00,122,58,32,0.85,184,
08-11-2023 15:00,130.5,55,33,0.43,165.25,
08-11-2023 16:00,141.25,64.25,36.25,0.45,165.25,
08-11-2023 17:00,191.75,92.5,39.5,0.3,157.25,
08-11-2023 18:00,249.75,101,43.75,0.3,158.25,
08-11-2023 19:00,307.75,126.75,48,0.3,150.25,
08-11-2023 20:00,342,144,50.5,0.3,143.5,
08-11-2023 21:00,383,154.25,53.25,0.3,158.5,
08-11-2023 22:00,411.25,162.25,59.25,0.3,161.25,
08-11-2023 23:00,421.25,176.75,64,0.3,214,
09-11-2023 00:00,408.25,180,61.25,0.3,94,
09-11-2023 01:00,368.75,166.5,63.5,0.3,57.5,
09-11-2023 02:00,281.25,140.25,68,0.3,145.5,
09-11-2023 03:00,258.5,128.5,68.75,0.3,189.5,
09-11-2023 04:00,286.75,127.75,72.5,0.3,176.25,
09-11-2023 05:00,243.25,125,71.5,0.3,145.5,
09-11-2023 06:00,200.5,110,72.25,0.3,149.75,
09-11-2023 07:00,230.5,117.5,68.25,0.3,171,
09-11-2023 08:00,285,139.75,55,0.3,141.25,
09-11-2023 09:00,296.25,134.5,44,0.73,157.25,
09-11-2023 10:00,252.25,107.5,42,1.18,163.25,
09-11-2023 11:00,151,67.25,38.5,1.12,153.75,
09-11-2023 12:00,140,65.75,36.25,0.9,167,
09-11-2023 13:00,128.5,57.75,31.75,0.65,194.25,
09-11-2023 14:00,112.75,55.75,32.25,0.73,214.5,
09-11-2023 15:00,115,61.75,32.5,0.38,175.75,
09-11-2023 16:00,120,63.75,35.75,0.3,160.25,
09-11-2023 17:00,147,66.5,40.25,0.32,135.25,
09-11-2023 18:00,227.5,93.5,44,0.4,143.75,
09-11-2023 19:00,371,138.75,46.5,0.4,132,
09-11-2023 20:00,402.5,133.75,50,0.5,148.5,
09-11-2023 21:00,431.5,167.5,56,0.5,166.75,
09-11-2023 22:00,500.5,200.75,59.5,0.45,175.5,
09-11-2023 23:00,498.25,232.75,58.75,0.38,184.5,
10-11-2023 00:00,479.75,282,61,0.3,197.5,
10-11-2023 01:00,307.5,174,63.25,0.3,176.5,
10-11-2023 02:00,242.25,122.25,63.5,0.3,149.75,
10-11-2023 03:00,180.5,98,60.25,0.3,143.25,
10-11-2023 04:00,159.75,83.75,59.5,0.3,148.75,
10-11-2023 05:00,150.5,78,60.5,0.3,139.5,
10-11-2023 06:00,170,87.5,62.75,0.3,137.5,
10-11-2023 07:00,217,118.5,63,0.3,197.5,
10-11-2023 08:00,262.5,143.25,52.5,0.3,163.75,
10-11-2023 09:00,212,107.75,46.5,0.57,162.75,
10-11-2023 10:00,184,85.25,41.75,0.78,168,
10-11-2023 11:00,158.25,71.75,38.5,0.7,181.5,
10-11-2023 12:00,140.5,64,36.25,0.95,179.75,
10-11-2023 13:00,129.25,61.25,36,1.05,181.75,
10-11-2023 14:00,124.25,62,35.5,0.75,184,
10-11-2023 15:00,118.75,60.75,35.25,0.85,178.5,
10-11-2023 16:00,129.5,60.5,38.5,0.73,172.25,
10-11-2023 17:00,152.5,77.25,43,0.5,163.75,
10-11-2023 18:00,215.5,100.25,49,0.5,198.5,
10-11-2023 19:00,309.5,132.75,52.75,0.5,139.5,
10-11-2023 20:00,437.5,209.5,54.5,0.5,157.5,
10-11-2023 21:00,419.75,264,57.25,0.38,167.75,
10-11-2023 22:00,459.5,303.25,61.5,0.3,170.75,
10-11-2023 23:00,554,380.25,62.75,0.3,182.25,
11-11-2023 00:00,455.75,311,67.5,0.3,133.5,
11-11-2023 01:00,482.25,307,68.5,0.3,185.25,
11-11-2023 02:00,453.25,288,68.25,0.3,247,
11-11-2023 03:00,381.75,240.25,70.75,0.3,204.25,
11-11-2023 04:00,332.25,225,66.75,0.3,264,
11-11-2023 05:00,257.75,174.25,66.75,0.3,326,
11-11-2023 06:00,227.75,161,71,0.3,320.5,
11-11-2023 07:00,235.25,151.75,67,0.3,204.75,
11-11-2023 08:00,278,165.5,56.5,0.7,76.25,
11-11-2023 09:00,254,135.75,50,0.73,79.5,
11-11-2023 10:00,172,73.25,44.25,1.43,76.75,
11-11-2023 11:00,139.5,58,40.25,1.4,106,
11-11-2023 12:00,127.75,56.75,38.75,0.78,134.25,
11-11-2023 13:00,114,59.75,37.5,0.83,191.5,
11-11-2023 14:00,110,51.25,38,0.9,113.25,
11-11-2023 15:00,106,44,38.5,1.18,97.25,
11-11-2023 16:00,106.25,41.25,39,0.45,230.5,
11-11-2023 17:00,119.5,50.75,41,0.5,106.25,
11-11-2023 18:00,150.75,64.5,45.75,0.33,85,
11-11-2023 19:00,216.5,108.75,49.75,0.3,127,
11-11-2023 20:00,235.5,117.5,49.25,0.33,71.75,
11-11-2023 21:00,258.75,139.5,49.75,0.48,74.75,
11-11-2023 22:00,231.5,135,49,0.8,80.25,
11-11-2023 23:00,165.75,92.75,49.5,0.38,82,
12-11-2023 00:00,147.5,73.5,51.75,0.3,86.25,
12-11-2023 01:00,127.25,69.5,52,0.3,95.75,
12-11-2023 02:00,108.75,58.5,54.5,0.85,86.5,
12-11-2023 03:00,86.5,48,55.5,0.8,84.75,
12-11-2023 04:00,85,50.25,56.25,0.78,88.25,
12-11-2023 05:00,85.5,56.75,58.25,1.08,91,
12-11-2023 06:00,91.75,58.25,62.25,0.6,97,
12-11-2023 07:00,111.25,69,65.25,0.3,91.75,
12-11-2023 08:00,129.25,82,61.75,0.75,108,
12-11-2023 09:00,132.25,80.25,53,0.9,103,
12-11-2023 10:00,114.75,61.75,44,1.28,90.5,
12-11-2023 11:00,92,46,35.5,0.98,99.25,
12-11-2023 12:00,77.5,37.5,34,0.75,118,
12-11-2023 13:00,67.25,36.25,29.5,1.1,138.25,
12-11-2023 14:00,56.5,28,25.75,1.07,175.25,
12-11-2023 15:00,47.75,26.25,23.75,0.78,129.25,
12-11-2023 16:00,59.25,34,24.25,0.72,86,
12-11-2023 17:00,107,67.75,26.5,0.38,43.25,
12-11-2023 18:00,130.25,59.75,32.5,0.3,66,
12-11-2023 19:00,202.25,105.5,36.25,0.3,82,
12-11-2023 20:00,294,205.75,39.5,0.3,90.75,
12-11-2023 21:00,450.25,355.5,42.5,0.3,87.5,
12-11-2023 22:00,640,527.75,42.25,0.3,84,
12-11-2023 23:00,812,588.5,44.5,0.33,102.25,
13-11-2023 00:00,None,611,47.75,0.57,111.5,
13-11-2023 01:00,None,918,50.5,1.15,104,
13-11-2023 02:00,487,764.75,53.75,0.9,92.25,
13-11-2023 03:00,394.25,250.5,59.25,1.4,90.75,
13-11-2023 04:00,116.5,88,62.25,1.27,98.25,
13-11-2023 05:00,117.5,91,64,0.93,89.5,
13-11-2023 06:00,118.5,91.25,65.5,1.15,98,
13-11-2023 07:00,129.5,91.5,65.5,1.35,94.5,
13-11-2023 08:00,145.5,94.5,64,0.95,118.25,
13-11-2023 09:00,160,106.5,59,1.2,124.5,
13-11-2023 10:00,145.5,97,54.75,1.58,116.25,
13-11-2023 11:00,119,81,52,0.9,117.5,
13-11-2023 12:00,107.75,71,40.5,0.83,126.75,
13-11-2023 13:00,79.5,48.25,34.5,0.7,185.25,
13-11-2023 14:00,73.5,42.75,33,0.53,132,
13-11-2023 15:00,86.5,44,33.75,0.75,158.5,
13-11-2023 16:00,85.75,50.5,34,0.72,111.75,
13-11-2023 17:00,89.75,50.75,38.5,0.78,76.75,
13-11-2023 18:00,115.75,57.5,43.25,0.3,82.5,
13-11-2023 19:00,185.5,99.75,49.25,0.3,85.5,
13-11-2023 20:00,221.5,140.5,53.25,0.3,126.25,
13-11-2023 21:00,295,193.75,59,0.3,84.75,
13-11-2023 22:00,395,279.75,62.25,0.3,91.25,
13-11-2023 23:00,386.75,274.25,59.25,0.3,82.5,
14-11-2023 00:00,311.75,206.5,57.25,0.3,101.25,
14-11-2023 01:00,167.5,113.25,58.75,0.3,106.25,
14-11-2023 02:00,100,69,59,0.3,102.25,
14-11-2023 03:00,81.75,60.25,62.25,0.3,122,
14-11-2023 04:00,81.75,58.5,67.25,0.3,116.75,
14-11-2023 05:00,86.75,55.5,68.75,0.3,134.5,
14-11-2023 06:00,99.75,69.5,65.25,0.3,98,
14-11-2023 07:00,124.25,76.75,59,0.3,117.75,
14-11-2023 08:00,154.75,94,52.5,0.52,137.5,
14-11-2023 09:00,145.75,87.75,46.75,1.1,139.25,
14-11-2023 10:00,114.75,65,39.75,0.62,123.25,
14-11-2023 11:00,93.25,51.75,37,0.77,132.75,
14-11-2023 12:00,87.5,49.5,35.75,0.68,149,
14-11-2023 13:00,94.25,52.25,34,1.02,181.75,
14-11-2023 14:00,88,45.75,32.75,1.1,224.5,
14-11-2023 15:00,74.5,41.25,32,0.78,120.5,
14-11-2023 16:00,70.5,39.25,34.5,1.05,106.25,
14-11-2023 17:00,80.5,41.5,39.75,0.82,69.25,
14-11-2023 18:00,115.75,50,44.5,0.57,79.25,
14-11-2023 19:00,145,65.5,45.75,0.55,74,
14-11-2023 20:00,146.25,78,47,0.75,115.5,
14-11-2023 21:00,146.25,82.75,49.5,0.82,107.5,
14-11-2023 22:00,133.75,78.25,50.75,0.45,100.75,
14-11-2023 23:00,126.25,73.5,50,0.38,97,
15-11-2023 00:00,112.75,64.5,51.5,0.3,98.75,
15-11-2023 01:00,102.75,59.25,52.75,0.3,97.25,
15-11-2023 02:00,91.25,56.25,57,0.3,142.75,
15-11-2023 03:00,83.75,54,57.25,0.3,90.25,
15-11-2023 04:00,75.5,54,57.5,0.3,87.25,
15-11-2023 05:00,74,55.25,60.25,0.3,96.75,
15-11-2023 06:00,91,62.75,61.5,0.57,102.5,
